source,label,window_id,compressibility_score
aes_BCH,1,29,2.4116161616161618
aes_BCH,1,30,2.425
aes_BCH,1,31,2.4656488549618323
aes_BCH,1,32,2.462724935732648
aes_BCH,1,33,2.4384615384615387
aes_BCH,1,34,2.4325699745547076
aes_BCH,1,35,2.4343434343434343
aes_BCH,1,36,2.4753246753246754
aes_BCH,1,37,2.4357682619647356
aes_BCH,1,38,2.498701298701299
aes_BCH,1,39,2.4591836734693877
aes_BCH,1,40,2.5
aes_BCH,1,41,2.4808184143222505
aes_BCH,1,42,2.3945409429280398
aes_BCH,1,43,2.4441624365482233
aes_BCH,1,44,2.4111675126903553
aes_BCH,1,45,2.4427480916030535
aes_BCH,1,46,2.419191919191919
aes_BCH,1,47,2.450381679389313
aes_BCH,1,48,2.4177215189873418
aes_BCH,1,49,2.3955223880597014
aes_BCH,1,50,2.4455696202531647
aes_BCH,1,51,2.4656488549618323
aes_BCH,1,52,2.4947916666666665
aes_BCH,1,53,2.4923076923076923
aes_BCH,1,54,2.423940149625935
aes_BCH,1,55,2.4575835475578405
aes_BCH,1,56,2.4441624365482233
aes_BCH,1,57,2.398009950248756
aes_BCH,1,58,2.4430379746835444
aes_BCH,1,59,2.431472081218274
aes_BCH,1,60,2.5140664961636827
aes_BCH,1,61,2.4145728643216082
aes_BCH,1,62,2.381188118811881
aes_BCH,1,63,2.440203562340967
aes_BCH,1,64,2.4508816120906802
aes_BCH,1,65,2.403990024937656
aes_BCH,1,66,2.466666666666667
aes_BCH,1,67,2.4922680412371134
aes_BCH,1,68,2.4444444444444446
aes_BCH,1,69,2.4768041237113403
aes_BCH,1,70,2.4792746113989637
aes_BCH,1,71,2.5182291666666665
aes_BCH,1,72,2.48586118251928
aes_BCH,1,73,2.4556962025316458
aes_BCH,1,74,2.4147582697201018
aes_BCH,1,75,2.4120603015075375
aes_BCH,1,76,2.475578406169666
aes_BCH,1,77,2.4335839598997495
aes_BCH,1,78,2.5025641025641026
aes_BCH,1,79,2.3925
aes_BCH,1,80,2.4056122448979593
aes_BCH,1,81,2.394088669950739
aes_BCH,1,82,2.420654911838791
aes_BCH,1,83,2.4139650872817957
aes_BCH,1,84,2.4246231155778895
aes_BCH,1,85,2.445843828715365
aes_BCH,1,86,2.452020202020202
aes_BCH,1,87,2.4631043256997454
aes_BCH,1,88,2.4198473282442747
aes_BCH,1,89,2.497422680412371
aes_BCH,1,90,2.4343434343434343
aes_BCH,1,91,2.3950617283950617
aes_BCH,1,92,2.4329113924050634
aes_BCH,1,93,2.465994962216625
aes_BCH,1,94,2.4536082474226806
aes_BCH,1,95,2.506561679790026
aes_BCH,1,96,2.420918367346939
aes_BCH,1,97,2.431077694235589
aes_BCH,1,98,2.43
aes_BCH,1,99,2.4473007712082264
